ReviewAuditID,AuditID,UserID,RiderID,RestaurantID,ReviewID
7916,73efeb3c-cb90-4434-9d1d-820e39b218c0,26640,421,3036,7960
7917,6423c96c-ab74-4f85-b4f4-3e78848d4a5d,13779,350,9938,6268
7918,eb96add4-2710-4cbd-8589-c538c82dbdea,18347,840,4919,8870
7919,65d7f2cc-e43f-4c43-bf2b-4aeb4b3719a7,1966,174,4189,7291
7920,54b385e0-ad38-4f99-846d-4bc9a77b3fe1,3370,534,9682,9177
7921,767721af-8f09-451d-bd83-82d0655644cf,23523,974,5639,5757
7922,48a7a321-d33b-4ec8-b72c-ea4a400b6d62,13808,36,9317,4227
7923,d721d779-d25a-4a43-9219-278c3a83ead8,8206,274,755,1071
7924,56f61577-4482-4287-984d-10fd74ca35df,8721,519,359,7177
7925,e9a5eea0-a81a-457c-bad1-8af647c94365,14685,532,8957,5542
7926,fdf7f2d3-2698-4e31-ac86-b64084f06f14,2580,323,1034,9703
7927,771bc7b1-c531-4413-aa31-ae37f946dbd1,15205,565,6646,7011
7928,30644ad6-3bdd-4325-a435-eec8d32c9a6c,36685,145,7637,2318
7929,abe2d0d5-8283-4f05-88ef-e77236fbd43b,39932,231,6333,6697
7930,cb63e877-c0b5-4283-903f-1819a0683e26,40394,737,7776,4924
7931,c3b30ff7-cc05-46b5-ab78-5e7a7af20215,35570,86,6599,6997
7932,a597348d-fe32-4157-8313-f6018aa01db3,16635,307,8833,1121
7933,2d97bc52-b560-4586-ae16-b48fb4adf10f,4588,74,6514,6836
7934,64faeb1d-3ac3-406b-8b1e-e899511bb65a,39544,706,8719,7628
7935,9653b2af-3957-4ca6-b0fc-fb58a4882e73,8094,161,7486,5197
7936,f5064de8-6620-4f9b-8efe-3f2e84331976,49555,546,5371,6661
7937,17c48202-3bb0-4034-8ea8-96a251f0824b,11554,650,8235,973
7938,2a173d6d-1ae8-44cc-acd0-5d4f15ca1d92,18823,464,5964,8449
7939,821a2020-4f20-4fec-8fd5-fe4b1f49036c,11296,756,8841,8770
7940,1ff731a4-dd0f-4fba-b974-d6dd9ef25649,42563,242,8835,3838
7941,33b47894-7672-43d9-a2da-66d75499702f,34860,744,9005,8971
7942,eaa8aef9-5e68-4188-a144-c2a8538b9939,19401,894,8263,6112
7943,a33396e2-73e0-4294-9408-f02b9d2bcd9e,13537,482,2707,884
7944,15dbbf6b-3660-4071-b33b-89856f02c79d,43201,899,465,2355
7945,9349e963-d5b5-458f-8872-fd9f912cf7e9,7370,585,2122,6502
7946,a4ea6f4f-936c-4ed1-adfc-b000473e9001,23358,529,3463,2102
7947,05ea262d-d41b-4151-891a-9b7c0fc88d0c,44626,260,4269,4433
7948,25054f91-cf0c-48dc-82f3-0e0d76d1e34a,31055,864,7337,2847
7949,e3789b4d-4a8f-477d-84d3-de3519ec8e51,49828,77,6806,8918
7950,5c29d1fc-3076-4e07-9ca6-0edffc82abc3,33333,965,3839,8487
7951,d82e4070-ac47-43ba-b5f6-c7e71e940e5b,5133,752,4867,7114
7952,5a075e52-75c8-449f-950c-98bbac362b12,3895,313,2139,1801
7953,5ca3efc8-ac22-40e8-912f-0590f5f54e31,48558,145,2594,6756
7954,8337d700-a3a7-456c-9d7d-a857b314e884,39736,488,2364,6758
7955,63ffe508-69d8-41ca-9243-2a63ec012b9c,34118,959,6758,451
7956,425c6ef9-8b47-414b-858a-84969402ed0d,43382,272,3688,6896
7957,c7ae4e16-c17d-4c97-b757-dd8fa31dad87,48160,873,9118,2127
7958,b370d59a-bbf2-47b4-a1a1-3d0c42fa757f,31102,855,1327,4659
7959,fcdfbffa-dbd1-4bc2-8579-8aec0baa750a,29773,16,3240,4569
7960,9e607f9c-8295-4fdf-8180-1e06f2d2aeb7,39201,847,1312,574
7961,0b17fb0b-0d17-4c18-922d-30c3bb598423,40187,561,9459,5586
7962,e77d6a39-ea85-4c3e-93a4-9f89235bc955,4653,694,9011,7958
7963,64959b5e-594d-425c-a5d1-56c4d3b1095f,9432,499,853,4360
7964,ad4a9a1d-e994-435f-81f4-c5542993a5a4,12122,33,6203,1035
7965,a37532a1-aa26-4c08-9c89-eda480bffeb6,30378,687,6850,7098
7966,439f062a-1da1-46c5-a3a1-83100ae36559,13054,544,6072,2347
7967,f783a712-93f5-42d0-9960-f8a8df0e8e3e,3758,127,6059,204
7968,f285d05e-2893-4381-9f46-fa3b6d6f5398,7605,513,8720,3800
7969,f2997991-5ba2-4452-bb47-4d0ed742b1cf,32396,363,3235,7857
7970,1addc2f8-a75e-4996-bd36-6681dbf13d7a,36895,329,6964,4238
7971,fe59d071-c228-4a6c-b461-e5bee3ebf635,9294,924,3889,4268
7972,188ea932-222a-4104-8c0f-09674f86606d,4677,800,3532,6007
7973,1bcce067-443f-4d20-b2c7-87c3d780b44d,16711,444,1855,2788
7974,dd5a43c2-2f57-4cd2-8cb8-3205b9256d40,44395,443,498,5414
7975,20d87ad0-b6a5-4198-9778-8bf6ccba7111,4773,582,3604,9890
7976,16d6653d-65ef-48cc-93dd-8f3fd31851d0,25251,667,621,5695
7977,5ebdbf14-1b7f-488e-b73c-1eaab4426c39,29213,536,8251,5680
7978,7340dd52-49bf-478d-bc4b-ec0b6de2d99f,38007,644,6262,7810
7979,abd7e1a1-f34c-4935-9c8a-71b799f6228b,21706,255,7649,5953
7980,c6d1a5ea-961c-4c38-9e37-126bf5a8a486,7442,726,3976,5857
7981,5bcc6d08-594f-445c-b625-be01424304a8,35301,918,7404,865
7982,20588c7a-ee72-4afd-9c93-58ff4b357790,22755,686,5827,5404
7983,5992e4df-2a68-4fc3-a249-741194d5e808,3965,892,6579,8008
7984,df2071a0-545c-4b63-a90a-c330a1d41809,7088,108,9859,5727
7985,c7c56698-fe10-4b2d-a3e7-271d675cc93b,30105,536,9645,1497
7986,66dabe82-a9a6-4474-8003-cb2c1e77faf8,4524,540,4245,7473
7987,2ba4d6c6-f472-4b66-8a61-d5ff846db29b,7649,896,5337,4903
7988,4e31d974-6809-4bac-9247-243035a0a259,9177,235,9400,8462
7989,bf921f3e-4a54-4409-afa7-db43aabb71fa,7509,901,5109,9160
7990,b96aaf65-f577-48cc-8218-da801b3dbae8,23060,60,7526,3951
7991,e07a7106-f36d-40cb-933d-314e51e8edb6,12185,450,7696,8267
7992,5d2d7d7d-b4f1-4e49-8b27-59e46ea48ecb,46133,104,2460,8128
7993,e572bda6-c5a2-4001-a361-ea8990503f0c,28912,122,4300,2646
7994,ab3a0e0c-8ff1-4784-b0ca-074d9954ba8e,34901,753,7553,4690
7995,4744d6fb-4bc9-468c-8602-edc877b78909,20022,409,932,4342
7996,29c097c2-1332-4f2a-8828-18267811aa51,10838,630,182,4600
7997,b5015ad2-c994-4df4-8d83-a64033b144fe,34903,802,9616,760
7998,36b7121d-3346-4ef5-9ed8-d7c48394dd4f,11098,929,2851,5020
7999,93955394-6f08-4b46-adfe-784501bdb3d6,21135,792,9063,7436
8000,d168a9e8-c2e4-41c2-a024-d6c7ed2d67ce,3776,697,5749,7634
8001,b4d00f93-1cf1-4e3d-828c-3cc2ad3a289c,40283,2,4176,7876
8002,56a2692c-acc9-4296-84f5-5636ebda1d46,34353,796,701,8652
8003,e5f7a904-e062-4f4d-8e37-1ce14bc8292a,15593,558,5698,6470
8004,7a6103f1-8a34-4ca8-815f-93dc3f97dbe1,10321,287,2656,9657
8005,58aef8f6-ae87-458a-8a34-cbc4f9085046,6037,731,7748,5658
8006,b03dcb50-7a9e-4c45-b789-e5b70af1725b,45909,70,3634,6350
8007,f91c370b-498e-42ca-b24a-d8cd967cbac8,42593,934,5792,7318
8008,7c96c88c-acc8-45b6-9359-62a893c040bc,14243,722,6066,8875
8009,b98081c3-9b03-4c23-8821-1d31ea79ecc0,29363,608,5252,5173
8010,7acc8243-340c-4917-9ccd-29a3d575e111,48244,587,7079,1460
8011,40eabb31-5a85-4a6e-b79f-e43a8ccfd85b,49278,183,2385,2433
8012,055db5fa-0bb2-480a-ab61-6863f2536213,1491,618,7856,1354
8013,1e00f6cd-3eb1-46bd-900f-7303368a5e90,33104,224,1613,8455
8014,98c11acc-c950-4ff4-944c-67477c21b8fe,18266,827,7131,2542
8015,08b7ca8b-722c-4a2d-92ce-89f0996d0691,7303,275,1231,8082
8016,1dfc8e17-f1b6-4379-bc59-8711a40e8bfa,10743,734,2142,714
8017,ae271ab2-4689-4bdc-8efc-e22cd890cd22,2119,542,2589,5717
8018,13451724-00e4-4f1b-8548-3c44ba18dfe4,48799,632,4372,5871
8019,768ae7c3-120e-44a2-bf1b-b015abeb2686,8621,679,9187,1047
8020,bdfe1e38-1773-474d-8464-2480eaa68713,41850,932,3087,5611
8021,89903eb9-6224-4ba4-b9b4-c14c86513710,28645,952,1296,4444
8022,7970561d-aed3-4948-b8b5-6511c52e9c1a,8251,593,4602,4299
8023,e8aeee9b-7cb3-41d4-b570-1f7ae9fef262,47478,883,7406,3991
8024,d296c74f-c651-4041-b81b-055cb7f779cc,2412,967,4271,5863
8025,cf82e878-56ef-4fad-b0dc-0dea60664c44,28162,974,2670,7687
8026,9c5ee9d0-43c1-4e8f-9b3f-7a62d6f01ba7,146,690,4886,8196
8027,01d2d2a9-bf98-4db9-a2c0-d458e9daf14b,5340,401,6415,6528
8028,8d85b66f-3e9b-4bd2-8758-273f8d668637,29017,923,7332,7233
8029,8c71bf4e-9872-4826-b5f8-320fa2c58f64,21320,485,5292,9084
8030,ea64dd19-6e63-4db6-8d5d-77e9d0cfdb71,1813,579,1141,9493
8031,66db1da7-62d2-4119-9dd5-a5f951ccbe44,48254,926,421,5139
8032,df674a0d-8e1a-46bd-9f24-4dfe67400b2d,3615,146,3687,440
8033,df98bbfc-29a9-4d1a-ace9-eb58bc67908b,19724,485,8658,6140
8034,b6f6ac9a-8d76-4a77-aa56-a627a1d6301b,39025,699,4188,2851
8035,57817689-4391-422f-a98e-4ca03236000d,10281,648,4683,4512
8036,d555cfd1-2e72-4012-ac3f-e54804499f0d,18953,344,1456,8489
8037,00320b5d-aa23-4006-897d-f9f74cc2e380,3100,643,8930,6298
8038,41f391f9-9825-4e3d-b0c2-e11c70f73635,27641,240,9916,9184
8039,25b9b064-7010-4b1b-bbdb-50eadf688b56,47382,784,8242,6846
8040,2949e69b-6630-4271-868e-11c3fe2ffed5,35957,145,6252,247
8041,db081f3f-a954-47df-973a-7e5cfac6c146,35276,207,5220,4596
8042,3a35c163-ccc1-486f-8572-974bc95eaef7,24177,62,6762,6483
8043,ee921db7-959a-4745-9e67-2a35b1f1e447,31613,303,9671,814
8044,68ae189c-430c-4ebe-8f62-db3386fe6b18,14955,660,6439,3185
8045,3e4ab539-a3c9-4cc8-bc1b-886c5f7298ea,20405,692,1645,3609
8046,38518c64-199d-4ec2-9c99-d3d785c1667d,40158,507,3062,9237
8047,3ab79e85-9234-4e87-942c-d251a81fa305,45664,67,9182,8977
8048,a755def3-0349-4fb6-b2ef-7b99246b44b5,5073,508,4511,5409
8049,f185b77d-daa0-45d4-b34e-a414025c3a04,36290,509,2091,292
8050,d9e53ac6-e7c7-4185-88ba-be0d6fe7e671,44317,64,5549,9355
8051,f6445277-811f-486a-8b84-5b7093283352,39639,894,6719,9772
8052,fcce78be-1a16-48bf-9ebb-c2e9e67196a9,28257,336,196,7329
8053,5d0ad186-898a-4261-b738-6f4c62d724d7,19829,78,1888,1959
8054,75be9011-2595-4243-8f67-be9ff71086d4,37159,792,2988,1446
8055,68510832-13e4-487b-a7fb-aacc91d0df0b,28690,405,2090,4114
8056,c1113359-9958-48f3-aa69-66a6d617b2ae,6977,346,9538,252
8057,82dd30bf-e67b-4c05-b72b-47864e828340,11708,824,4384,7956
8058,4dc2f6d5-da27-43fb-97f6-94820c4aca0d,46229,24,3452,8477
8059,75b4e210-d6ae-4268-8709-a28843409009,24797,224,2657,4926
8060,7e4e6c12-e2da-4c28-a039-4878c9a6d90c,1850,344,5446,9576
8061,d4927b9c-e9c1-4f13-b210-9fb533659a0f,10109,739,5663,7260
8062,7b56ba28-6677-4785-88aa-63af457d0b1e,8861,746,5286,780
8063,2e329434-8bfb-46c6-a603-969b02e3a849,12482,82,2507,3839
8064,34128088-ab40-4e32-bc83-e3f6d732fa2f,22570,696,553,4102
8065,4834a261-a069-412b-b922-b6141c98d09b,28574,349,6751,3268
8066,3ea0a8d4-f0ff-483e-8bc2-03ba91107fb9,36960,70,5085,7699
8067,2d109357-047e-4687-9af6-fff9a09be1aa,42736,542,2048,5183
8068,877fe94b-28fe-485c-861a-e8b5f5f03351,8034,955,6507,6345
8069,4d9632a6-bbb5-4138-a46a-7f6a6fd0206c,34516,945,8195,7238
8070,5940906c-532c-4ab3-8d2d-b67c1f7536f3,19828,81,7065,4339
8071,aa9afd73-7c6f-4b58-99e7-3d274f0d2d01,28134,13,182,6751
8072,eb88a56d-fe0e-484f-a377-6c5aa6e7fb57,19837,137,2215,4395
8073,be139e7b-7754-458f-a6b7-dd5c7b3ad62b,19464,262,5996,7949
8074,0ed6faab-86c7-421b-8eaa-a2611d44206f,3029,408,9405,3318
8075,ed8391c3-dc30-4d65-9e72-f31854c227bf,8737,636,5798,3855
8076,53743663-b9d5-483b-84ef-e6b157dcce84,33913,190,2442,4466
8077,2f592eab-1c03-44de-8dba-e750673b868f,41464,281,2101,9718
8078,0dd34019-476b-4583-b6cd-2f54c93afeef,6428,40,9436,3147
8079,d730f0e7-9efc-42e6-9c49-bfc4daf18c85,25686,726,5605,1337
8080,7cf932cd-8b25-469c-b823-d8e3112fbc9a,46623,830,5345,8848
8081,a0045348-6c54-42db-903d-83aee58c2dd1,13053,732,1298,2298
8082,93db182d-fc25-4e8f-affe-4fe20a2d35a6,5432,495,7046,9513
8083,e6987941-7e3c-41b3-ac83-f779bd6bb56a,38552,205,1209,6306
8084,6380100c-ff06-4af2-b29f-f1d877cb6bb8,21692,721,1880,8390
8085,196372da-aa48-4e83-b8ce-b99ca58fad6e,34083,469,9522,6192
8086,6d1cf211-7d13-4781-8ede-b81341b771de,32249,259,9511,4213
8087,38cadf48-6363-4415-9dd3-d3c90ac8455e,4685,519,5835,1539
8088,d1ba14c8-4daa-418f-b79a-7aafd6cd4d1d,15167,716,3860,8517
8089,9d474ccd-98c6-48f7-a842-db8d775a95ad,46331,526,2568,1919
8090,e511838b-2705-440a-ac1e-57da8e064605,48036,776,9566,8727
8091,0c7e5a6b-4a2b-44f0-a2ae-1971b741ab11,43439,770,1852,1784
8092,7ac4e675-a1ba-4b13-945a-555d465f655c,11433,760,2595,9672
8093,37021c49-0d64-43ad-b3a4-7c0bec43f7d3,27376,529,1788,5172
8094,f826bbde-1b1e-4b2b-818d-8b1f7659c9c3,15436,572,6313,4165
8095,d83b3a71-2e90-46bb-9c19-fd6958f0a506,17557,989,5879,3477
8096,d5f4f3ae-fade-48d1-a5be-db0547f4f6e8,18923,337,7007,7521
8097,95529dc7-9808-49fe-b62d-b55d28f6c064,22769,800,5094,8162
8098,c24c6c59-5abf-44f2-b0ab-c3603086068f,43883,346,8347,7663
8099,9adfb5e2-ddd8-4b46-b902-932920c951b8,43237,569,709,2919
8100,17bf9b50-445f-4a03-beb8-db39709d5ea7,9458,96,7663,1668
8101,78ab7532-561c-4da8-9a21-1d4d5a89e948,10503,155,6996,3498
8102,f6edd500-e6b2-4d7d-ab2d-e374030d7a9f,46773,738,2302,7685
8103,bfa7b15d-8a79-4685-91ea-be7d286d13be,40966,332,8127,4878
8104,7dff1e45-198e-446a-88d5-8870f2f378fe,2408,586,62,379
8105,64d57117-8032-476a-b474-905f43b30547,12934,615,5492,7726
8106,1dda8381-6b4b-4a7c-aec8-b80a01ead1c6,24706,888,2047,6983
8107,3971e942-5fa9-49e1-ac1e-a7e65d1027e3,39264,977,2885,9126
8108,c40da3d9-6f26-41cf-83e0-85639e1454e8,25910,653,1261,952
8109,9cea9c71-531d-473a-a5ad-e2a180c82958,37863,393,3734,764
8110,eabaf9b9-7a00-42e2-966d-e75346a4c4af,8434,665,6975,5375
8111,8f7a9de7-7496-4360-8bd9-cc4743a81615,41348,391,1706,8059
8112,a8b13fa7-8a2c-461a-ac8b-02ede53c40ce,37079,722,1110,8747
8113,63d03ffd-79ee-4a91-9c73-8a9407a17430,12701,898,750,3856
8114,11a05bce-f81e-432c-9718-24f9cff29a02,20012,4,9884,9433
8115,6cd1f22c-c7bb-4024-8680-bfc9ee8bdecd,5277,782,1966,6968
8116,970d069c-3d9f-4d18-8615-3032161d4d37,39710,358,9509,6527
8117,aa87c93f-dc06-49e7-8fc6-8581e927c01b,13242,779,77,1636
8118,ad5c3646-9c45-49da-84ee-5ad78f7f5817,35868,532,2461,1702
8119,67b016fd-bff7-43b4-9e88-627d3df37068,42813,79,6218,3102
8120,6a6ceb3d-096e-4484-a0c8-e15ee6d1b47b,32059,972,4304,1058
8121,51c6fd35-3aaf-4319-abdb-2d14f1841474,1624,675,3318,9131
8122,b187a36b-715a-461c-8180-40c7f6e42419,46709,116,8933,4722
8123,0cde7e1a-1ab7-4028-bf04-1196a2eb9fc1,17815,433,5396,2072
8124,89ac4b89-6f9a-4d03-9b03-d183f4003f78,4861,854,4002,7239
8125,9dcc2de1-f6e1-4f3e-a06c-aaecf5d3dd21,41773,421,3471,2187
8126,7453da9d-ce91-4180-a5b2-6ed9175a3640,48881,614,6069,3737
8127,3cf0bc71-d73f-4dc0-b17b-86d5b6c1b01d,32170,758,9649,3492
8128,be2ef4f3-8e63-4785-95a1-0c6c2df45958,7083,729,9113,4566
8129,ad37f725-3f63-461d-81fa-7865c6f2fc02,19797,21,382,3410
8130,d24bca3a-4e1b-4d33-9f2e-85d293244d24,41866,112,2111,1187
8131,c11b75c2-88d3-4bd9-87b3-301eff34f912,13387,769,4370,352
8132,ae75b83a-fa48-4475-b795-efdeec19972f,2213,226,8888,8761
8133,f5840fda-59fb-4914-9c4b-df7d8aff708e,49648,278,2481,9529
8134,0c3cf055-e6b9-4c92-ad83-cf86103b5dfc,5646,892,8788,2629
8135,5a3e9940-b687-4e66-81ac-f741d43d31e2,36427,180,9693,1254
8136,5d15fcc1-d7a2-4a25-962a-64857e34b961,2971,584,3238,9903
8137,c8843434-a069-44d4-a743-454209bea009,43791,243,4026,2954
8138,dbf75f47-5796-40d3-a1f5-7943aa159b40,34814,775,5087,4905
8139,851b6b01-34c6-4477-9c05-c06bc5a0f3f4,40393,388,5361,4735
8140,1e6c20a7-d210-4f57-920d-2085df6f1ef2,25233,298,4035,9317
8141,3480db96-686a-4102-9306-4be6d148fa96,33912,728,4931,6850
8142,6291d0d7-aa34-45dc-b924-781674e3f348,14130,520,86,51
8143,bd26537d-a9a5-44e8-b469-af2b458f00b4,4665,859,6239,7513
8144,c29865eb-d3d4-4cf3-94a9-65f965cfb097,34458,633,7019,5923
8145,f4bf4287-2510-4046-b485-818ada1e5452,30795,693,2599,6523
8146,e86e8730-b607-4b42-b14e-09540ea25bff,24945,420,4204,114
8147,ad73bfac-31b2-462f-9ea5-786af2a882f7,28844,420,5969,3993
8148,7e7122db-0220-442e-b87e-849f56b6e0a1,46083,972,3240,7808
8149,2da79d07-05a9-4753-9a64-c85921cea550,16454,36,3509,3831
8150,aa8cd8cd-0ef0-459d-ab2f-094aef89e636,41253,735,412,6481
8151,da52bf8d-476b-4a51-8d18-0c5c68a9223b,3793,406,193,1949
8152,37e59f2c-9112-4f2b-8aea-0bd6a0993316,26898,2,6530,1510
8153,0476dd11-9d87-4bb2-8abd-82082bdf5a0d,13515,142,2656,9162
8154,0c549c27-7cb7-4466-aabd-d008e9a20b4e,6621,234,8698,1065
8155,a8fb09ff-421d-4efc-9985-6037381f7119,555,299,8344,9827
8156,2063eab8-ada2-4f2d-98c6-c67c0c53d89a,43555,231,9219,7212
8157,85d0a146-3d29-4c2f-83aa-0277dbe4fc1e,42630,10,5058,1161
8158,7a40d869-1c59-434c-85cc-b9c77a1bee06,10261,964,3807,6580
8159,6417eba2-1aa2-4a6f-a43e-9b34ff22c588,32216,477,7143,3864
8160,6ff3bcf5-4012-4d0d-9f68-e5934f12e58f,3368,122,4706,4214
8161,a82d4b5a-2aa8-4cf7-9107-799d56edb31a,44792,50,8220,1378
8162,4a3c2c11-f231-4788-9832-95d2d897420d,45609,442,2052,9976
8163,6b7edc17-70c8-482a-8d14-c3ffd600e1d7,3875,441,2671,8987
8164,9eca7f39-67a2-4d62-ae51-6e941470d20b,32525,51,4425,2670
8165,5adc31b2-d910-4ec6-87da-730883e65ebe,20331,949,1290,8528
8166,a779596c-1705-49bb-982e-e2fcb3629913,15103,519,9069,3988
8167,2d7aa322-8ea2-40b3-beb6-39215eaa8185,17017,661,469,3693
8168,8ea53f31-3942-4636-beac-0d1d7182aa05,21248,68,8962,5058
8169,f37b3234-2a0f-43a7-a25a-accf551cf708,25866,156,428,7751
8170,c13c3954-d310-45fa-90fb-3b4dc3d7641e,12413,27,7687,8723
8171,2a00a2d3-5730-47b9-b8de-8486d61ad791,6935,658,9207,7291
8172,3fb9ae14-1f0d-426f-a370-4ed51f408133,40154,774,6785,3970
8173,0253daf7-5055-465e-b613-920d0ea8c35d,2297,28,7428,6532
8174,c005d0f7-769f-4fca-ae3e-aa781025c172,22331,235,9073,4036
8175,b77e6096-c5bb-490f-bc75-04cf7c320280,38232,145,9631,3598
8176,27c82e7f-4896-4457-887d-de174801f41a,24345,47,4718,5739
8177,b3ad2616-8c1c-4cc6-acfa-307ea430d7b0,34618,706,1215,2614
8178,792393ef-daeb-4ed7-a85b-dbda74091737,41604,529,7126,4680
8179,7e942e86-3acb-42a9-898d-fb5557e68884,14537,443,4072,4591
8180,08be1f39-bfca-46e3-b735-53ab535016e7,37259,698,704,4302
8181,3a620849-8eeb-4394-8032-366291d743d1,5344,703,54,5007
8182,ff8fd1e2-0930-4e7d-a3f9-fdce50dff49f,45826,342,3045,4670
8183,f80c7dd0-93b8-4a00-b6af-7e29124fc01b,306,866,3455,1827
8184,210c0985-1c5b-4f5c-94c7-ea04856875ac,40884,309,9919,5409
8185,8c6f4984-2578-488f-82a4-af2984d4ae80,20724,815,5836,182
8186,df22f3b7-a10d-47eb-b93c-c8543131eb88,41661,305,7164,4778
8187,392e09e3-31b2-448c-85e1-b25b91d5462a,18542,26,6619,410
8188,206bca33-6498-4201-9295-665cfe662eb0,12092,681,9356,3046
8189,87d76673-3b40-4ab3-84b0-2473d306eb02,19021,787,1943,8029
8190,d99249d6-190e-4dab-b692-66dbb3217b37,42966,218,955,9402
8191,3af935d5-6e63-447f-9231-e015feb4f8ea,14269,150,1942,8907
8192,86d9d302-1408-43c6-b5d2-77bd0d50029d,26605,589,9730,294
8193,ec470c73-b292-46c8-8658-4a9cbd0906d0,42105,142,2382,1162
8194,f7252603-3263-4e46-8afb-022355914660,5337,237,6635,1631
8195,02427723-5fd6-4703-b874-302d108fc713,13228,359,8048,6602
8196,d4d33e26-43a5-4c8a-896e-f6ea94cad268,42721,770,5518,803
8197,4de26ea5-ff58-441d-955f-ed8854767052,13206,369,5661,5556
8198,96ead65e-c2d1-4875-92f2-9a822742103c,62,783,5108,4121
8199,960b18c6-259b-4395-8e86-0068e73b650e,36513,467,7338,8757
8200,3b99ad19-de94-470a-9924-aab6ef0add46,30370,859,8303,687
8201,bdf78f6e-977f-4507-b9d3-35a6234ce335,4573,942,4579,7928
8202,02d009ab-0e2c-4452-8b42-c38936dd5724,33116,786,9811,512
8203,10665553-b195-415a-8ce8-e535a32c0ae1,18475,3,6789,3746
8204,9df6cbf8-a93f-49e5-873d-6d3e5a9d5f3c,43855,756,9845,6852
8205,5320f266-1b03-4e40-9265-5c812312f7e7,45855,647,2815,7629
8206,2fb66cbc-003a-4dff-aacd-35b0f3c3ace1,6512,809,2450,573
8207,1c31508e-9952-4f00-83c4-1b86d24cb2d3,38282,959,702,5676
8208,45388ccf-a813-44d2-b719-f099c23b69be,40248,746,7605,6270
8209,43e68cc2-297e-4fa1-b1a8-528de989c786,38635,182,5276,6330
8210,fdbadb7e-6bd1-488e-8989-dfebd5ed12ff,19076,215,5062,6652
8211,4f7b12dc-52aa-4e42-8980-d2a3573baf39,18050,647,1500,5162
8212,89155cf2-91f9-4638-85b2-19056caefe63,40437,553,9833,8183
8213,03b11e0d-4b92-4d09-9dfc-607e4957ab77,32455,897,8179,8337
8214,6e286a6f-a33f-4626-a5e6-942572ac1b49,19663,89,3447,5337
8215,ad5adde4-37b5-49ea-92fe-3bc4e92003d9,35836,676,9248,1782
8216,9ff52f5d-d817-486b-b222-1780c07f179f,47183,253,271,4804
8217,92d6ea3d-011c-4c12-9e9a-00de56cb176a,24861,24,6253,5705
8218,d8608a08-2f9c-40c1-9e2d-62da99e31226,25088,126,7397,63
8219,acdc1518-ebb3-47ae-90df-5c66cdcd03e0,24077,949,65,2496
8220,3f29fe43-c1e4-4177-b708-032b54923675,17589,736,929,4326
8221,9fc6fc41-3af1-4701-b037-8d162af0cbdb,32070,688,9859,4178
8222,c1ac0066-a4a9-4091-b2df-86752b6cd549,2337,52,3056,4607
8223,c8de5f07-b48f-4558-abbe-195999eef72e,34179,777,5795,298
8224,54cb0fd2-04dd-4d48-8d05-01ab285d3cc2,33677,333,5921,7113
8225,dc70d10d-5d8e-4bda-a620-be0d3492c5e3,28829,251,3888,3529
8226,f42bc600-3061-49a5-a038-575fbb26e882,30288,578,9091,5647
8227,1da03588-fee4-4808-b6f7-ce6261c7ef2d,41883,413,8601,6515
8228,55d13bec-5110-4759-a231-55566403cd7b,29420,675,5340,9591
8229,c6d87a17-9375-4018-a1f1-f57d59b79e5c,41871,616,6352,7030
8230,cb323a79-acc7-485d-a5f6-8263ac8e9c8f,32867,204,481,274
8231,4125c9f5-d391-4cca-9ab5-89b43386f654,3155,645,424,7977
8232,d6266c73-d2b9-4538-adb7-7ce262c28827,32767,273,1495,4285
8233,3ba84b0f-c371-48af-8bdd-25a3bb559542,28375,872,3700,8755
8234,39d82056-9ac5-44ba-b61d-c42a6e625522,33410,542,9188,3821
8235,77609dc4-df44-456a-a7a9-2f6bd3bfe981,8853,813,7531,6271
8236,4e7de23c-a38e-43f9-96eb-1b82584c0c90,142,933,7341,7317
8237,8047602a-6fbe-4b1d-9a0c-3fbc282be7fc,37708,453,9164,4681
8238,9fc40641-b569-4126-bb37-3ae9b9483772,7002,900,7851,1086
8239,16e5bfdd-c0b2-479e-89b6-a90b8f1e249b,23169,961,487,682
8240,af814919-93f7-4a58-bd70-e2a27c07e7fc,43078,687,4541,1077
8241,09f371d0-3755-46d2-9f63-11dad4fe3d54,14356,953,8315,8845
8242,89749f6f-f409-43ff-a6dd-500dbbc758ea,21074,991,1130,3412
8243,5b4f3412-942c-4000-9e17-770bb0d7e079,23978,10,3328,9060
8244,25aab5f7-f39d-47d5-95f6-2daf913329c2,15004,33,9579,6312
8245,07335884-abf0-4d52-9897-a6a845b6bb53,944,292,5623,3804
8246,5a1e4711-9d8b-490a-b90f-514c2f97d0dd,12557,205,8109,9207
8247,f3f48456-b732-43c4-bfdf-aba22baee8b0,17636,607,5383,6287
8248,22a3ffc0-ab07-4981-b9a4-4039bbd4ca89,44727,618,1310,7552
8249,4c00e5f8-aef8-418e-918f-97dd97ffaa8e,49141,930,5993,9182
8250,f812ad54-2b91-4aad-8cae-deb1172e0336,49314,700,7330,318
8251,9c50f2ee-51e7-444c-996c-2fca3c9cf34d,46727,795,9740,3405
8252,b1885f1d-4973-470f-87e7-d6f5565b7213,2816,326,5067,5921
8253,1bc64f69-17b4-4676-bb9e-c07acc271e53,11351,328,2485,134
8254,f9d33e94-8f39-45bf-a02d-b2e7096fb8e8,35936,571,7382,6389
8255,26ca017b-6438-4600-ab0b-381b26c9b178,15921,645,1471,188
8256,e00c59f2-328c-4631-b733-f7b539875a23,48639,114,5623,2472
