PaymentID,Amount,PaymentStatus,PaymentTime,TransationID,OrderID
8724,129.56,Refunded,2025-05-21 07:36:32,57de0eed-2aee-42f9-8c03-fa4dcb133fec,8084
8725,193.78,Refunded,2025-01-13 21:35:35,aa673402-dbb0-4550-82c5-20ffc711a621,8984
8726,189.37,Refunded,2025-07-30 01:21:47,666735e0-ad8b-4002-a8ed-7e6aed5b1cb5,2983
8727,187.47,Refunded,2025-01-08 14:23:05,345eff19-dab3-4e24-868a-445d31e236fe,8494
8728,185.28,Pending,2025-02-02 09:59:19,e9f9331b-709a-4f1c-9a53-0f47ee21e4d3,3920
8729,56.8,Paid,2025-03-17 19:58:49,8b9d4f4f-75f5-4892-8469-73bc41120cc3,934
8730,144.41,Paid,2025-06-09 01:12:42,c97e1a20-e101-4bdf-afaf-bc7f371d0e80,5839
8731,93.75,Paid,2025-03-31 14:19:33,85330a50-7ff6-450d-b7f5-9138c91ee8ea,5740
8732,120.96,Refunded,2025-01-19 11:58:54,0b79913a-7a96-4ce6-8122-2de64277dc38,5693
8733,178.8,Refunded,2025-08-20 21:34:37,ece864f6-873e-4e98-b6fd-f2115e6e90e9,3128
8734,148.16,Pending,2025-08-22 11:52:35,2d54ab40-11b7-4900-96ea-a73bb120ab20,381
8735,60.8,Pending,2025-03-04 23:32:36,8e509fa6-0bbf-4925-adb0-4f421c822476,8342
8736,70.8,Refunded,2025-04-11 19:16:33,43a96d65-d250-4dd9-adf7-335f208302af,1751
8737,95.65,Refunded,2025-02-13 09:22:15,f6d371c1-dba6-48cd-b732-9aec1005aee9,402
8738,59.81,Refunded,2025-09-06 13:48:57,8b0ed35e-5778-4da8-b223-f62052c82bcd,2155
8739,20.16,Paid,2025-10-31 20:48:48,4eb9180f-3a13-40a9-bf8a-46baa3a058db,5913
8740,85.45,Refunded,2025-04-17 10:44:49,044d9426-74e3-4544-91c6-5bda4ae3536a,1812
8741,59.41,Paid,2025-10-02 05:51:08,98216bcb-9649-4dd6-9e77-c12d0fa32ed4,8321
8742,91.18,Refunded,2025-05-23 20:22:15,d7e850f7-34e4-490d-9720-84925583f732,5983
8743,203.83,Refunded,2025-05-07 05:19:41,3ce75abb-589b-4eed-92da-da4cd692d63f,1762
8744,59.04,Paid,2025-02-24 04:06:00,9942fd65-2c02-4077-a5bb-9e344dd7f28a,1052
8745,152.33,Paid,2025-07-28 05:13:50,8b452540-0a2b-4e1a-a51f-3597fd3a5c19,8796
8746,55.74,Paid,2025-09-13 03:12:02,ed638671-345a-4320-9d3d-badf9b83fcc5,7969
8747,64.97,Refunded,2025-08-23 19:40:27,b3c36939-44ae-4b9b-a51c-0ca2a2c87e83,1536
8748,23.95,Pending,2025-07-07 20:57:43,cfb84a56-e608-4584-acfe-3d79c0578655,5185
8749,170.84,Pending,2025-03-31 21:48:45,cb7912f4-e918-4842-815a-1b29fc2136e7,3772
8750,158.88,Pending,2025-10-25 12:41:21,45f0bfe3-5433-4899-8c3d-4b930fd4a540,7450
8751,26.34,Refunded,2025-01-18 12:08:40,90ceae17-110c-44a6-a33f-711c95a04469,8340
8752,55.63,Pending,2025-07-19 06:46:50,243cf189-c183-486a-bef1-66e8903c98ed,1996
8753,60.51,Refunded,2025-07-10 21:50:50,c2491ff6-e7c2-4948-9016-573b10a85686,1794
8754,20.25,Pending,2025-08-06 20:02:45,1fdf163c-977a-4436-b66f-aae9cfc96acd,4748
8755,182.89,Pending,2025-08-22 09:07:58,bbc5f276-0086-426e-a682-b68c02131a72,4367
8756,137.49,Pending,2025-05-20 17:45:28,64dad845-c348-415a-9f38-5489b11d0ad1,4827
8757,146.01,Paid,2025-04-17 08:53:13,3445799e-86c6-4b42-bc6a-3aab407bd2c4,4332
8758,147.52,Paid,2025-10-04 05:45:32,39c6d89c-fff1-48ea-8ade-7306f563a2fe,7538
8759,108.03,Refunded,2025-11-10 12:58:30,9351e884-a33e-4ba9-b575-7e0c8e883e33,1966
8760,77.79,Refunded,2025-06-26 16:00:15,80bee35a-8a64-436c-b527-a39be62eec69,377
8761,159.94,Paid,2025-11-13 05:31:21,0028f583-1b2f-40c5-a23a-43ccfee3af93,8727
8762,40.3,Pending,2025-10-16 14:11:41,9306a4db-6b15-4c6d-82f0-f3e700d7e22d,4948
8763,55.37,Refunded,2025-04-30 13:14:34,2459594c-84c7-403b-8895-c8a7e972a946,9222
8764,69.1,Pending,2025-01-01 02:04:03,2d83ddc6-f1d9-4a00-a979-24db6f317165,3669
8765,167.6,Pending,2025-05-03 13:01:53,d6ffefb4-d191-425e-9044-a07911c847b7,6505
8766,78.82,Pending,2025-07-02 08:21:27,22a49fbc-dee8-4242-8158-bab84f428cf3,6685
8767,72.83,Refunded,2025-08-28 08:01:15,32526d01-20d5-41a0-9d61-1ec94849f65e,2682
8768,169.85,Paid,2025-03-09 13:45:02,b09f85c3-77e3-49a5-98a6-b984e36b9285,9794
8769,58.79,Pending,2025-07-08 04:29:39,7bc425fd-ecd5-4010-a927-3d16794d0668,8682
8770,191.12,Paid,2025-09-16 02:05:09,1fff1145-d459-476f-a645-579f4107f6b6,6588
8771,192.94,Refunded,2025-03-25 23:19:10,162aa71f-9cae-45d3-a87c-351d3765121f,5468
8772,22.77,Refunded,2025-03-05 23:57:53,fafbe346-5c37-47e2-a621-ff33b435f06b,4555
8773,91.1,Pending,2025-10-06 23:17:10,45549393-be9e-42c9-92d7-b92f8edf0575,9177
8774,102.61,Paid,2025-05-08 21:48:16,3fcbc8d6-0d47-4390-92ce-179615ed95d0,7863
8775,108.27,Paid,2025-04-13 01:45:29,ec394dfc-fd06-4b85-a827-7d7bd659b577,8932
8776,66.7,Refunded,2025-07-31 06:15:59,a202d9e1-abce-4f7a-95d2-69d700995537,4310
8777,119.74,Paid,2025-03-03 23:48:27,21bc9bc3-481e-4ba0-8b80-1ef56e421aa4,806
8778,99.35,Paid,2025-11-22 06:40:34,eb92ed91-c78f-4eca-9079-efbfdb5dac31,4293
8779,48.34,Paid,2025-08-14 11:57:26,0fa28839-f103-4d88-b1c7-7d9634869771,6187
8780,86.6,Refunded,2025-08-29 23:08:31,e20390a5-1459-4f39-b752-9f9ffb608e75,49
8781,117.75,Paid,2025-08-05 21:12:18,fa3c6a57-f394-47bb-a6ed-9e8be0972b8e,6236
8782,146.11,Pending,2025-01-25 06:00:26,84aff843-c3d1-4671-8a62-76901ab9d7de,7853
8783,56.68,Paid,2025-04-30 08:50:39,caf9965f-cb59-4bee-ae1b-45441cd31ac3,9382
8784,99.54,Pending,2025-09-18 11:03:37,55d03219-c2ac-4a89-a641-b36a3be57a83,203
8785,80.74,Refunded,2025-08-28 12:51:04,9187b6c4-295d-4dd3-8083-1ca14b04c2c6,910
8786,163.6,Pending,2025-04-16 16:33:05,345d0634-ec8e-4bff-844a-97e9e1ce0dc2,9460
8787,174.21,Pending,2025-01-23 08:54:47,1e7bfb6a-0b2b-4daf-9a0f-c5f5fdd6ee1b,9719
8788,121.61,Paid,2025-09-23 05:43:14,c1ba4ee6-e455-4162-a7b3-cbc5cb3fea36,8147
8789,25.18,Paid,2025-05-14 11:32:20,3b98cb30-dc25-428a-8284-6e63fe567f78,4587
8790,22.76,Pending,2025-09-21 03:47:36,a760b022-6267-45e3-aab7-2d832a877e06,991
8791,170.62,Pending,2025-09-20 12:09:44,e1d4e725-c82f-4775-89f2-e5c951955ab8,5909
8792,78.04,Refunded,2025-08-14 11:11:13,b26f2e17-09b9-4bc8-b2b4-e89f3a909fea,8129
8793,77.33,Paid,2025-06-23 07:07:59,abc73c31-282a-48d7-8f77-d3e8990f2b35,364
8794,145.81,Paid,2025-09-23 15:05:11,5ff8f81d-59c9-4b90-bb1b-b30cf4be131f,8616
8795,112.51,Paid,2025-05-11 08:56:04,24fc9c77-f111-47da-9b6b-9b9ea71fc8b2,4628
8796,124.74,Pending,2025-11-21 05:13:03,7fe4651f-913d-48d3-ba7a-1d2b9debc53c,6797
8797,41.11,Pending,2025-05-29 12:03:56,6f38ec35-6090-443d-9ddc-58b9219b0abb,5821
8798,20.08,Refunded,2025-04-17 13:39:58,9b5d574e-4df2-4daf-8107-063eecf2c848,4532
8799,207.2,Refunded,2025-07-05 00:02:35,a48ede7e-888d-4098-ad55-884352d5866d,7525
8800,200.46,Paid,2025-04-15 11:34:30,45fc1913-4ddb-48c4-8c15-464a0939906a,9046
8801,113.48,Pending,2025-08-06 06:37:26,3921e4f0-9930-4f29-a58b-7223897fa129,8784
8802,35.07,Refunded,2025-01-31 02:56:05,fa52fa95-3476-471b-9f84-f70e3dae6425,3260
8803,58.11,Pending,2025-01-20 09:51:13,39a4fd21-c08d-484b-b31b-6de203a5ae9f,1522
8804,63.5,Pending,2025-02-28 19:47:19,fa00971d-297b-4ce9-a107-e03cfef7474f,1545
8805,49.35,Pending,2025-02-23 11:01:40,49257c82-e3e2-429a-a43c-19c058c8108f,2726
8806,36.99,Paid,2025-10-20 12:00:56,831ec7d3-25a5-446e-9a18-4e189861a488,8388
8807,36.24,Pending,2025-02-16 15:19:43,dae49c10-6324-46e3-89f1-d7d8903621fd,6511
8808,78.93,Pending,2025-05-01 19:28:16,a2f4abab-ead2-4917-a7b5-d18d77cedefc,9473
8809,152.91,Paid,2025-01-22 12:54:02,50e884a5-55c8-47e8-8cc9-9d9843a0af18,3625
8810,199.36,Paid,2025-10-08 23:54:12,7535eeb2-457a-4301-840e-f88949a7e651,3842
8811,48.07,Pending,2025-10-01 12:21:35,45b7871c-c6bd-4d76-8703-456c3abf4cf1,1540
8812,161.61,Paid,2025-05-01 05:29:38,a6140ae1-d34c-4d18-a7e5-26c820a36d16,8552
8813,197.39,Refunded,2025-02-04 05:35:34,a6d3b024-3e55-4914-bddb-42b7d2405d38,4173
8814,110.8,Pending,2025-08-23 18:04:39,6b720fd7-3ba6-40f2-ab9d-871939bf495b,7816
8815,170.09,Paid,2025-06-25 17:48:48,8d924cb2-0e15-4386-9bea-cd2a9ef97286,4765
8816,57.68,Refunded,2025-06-30 08:40:22,c76f0869-85e9-4ef0-8941-4e3fbdbec694,4528
8817,90.64,Paid,2025-02-05 00:27:37,71ebaecc-8e67-4bb3-8e8b-eea99a40b5d3,8368
8818,167.01,Pending,2025-06-23 04:27:00,1f4925e8-9d34-4e7f-8443-58428031cb7d,1364
8819,104.23,Refunded,2025-04-11 03:46:37,2c101cd4-5ba1-4e3e-bdba-9817734ad501,33
8820,171.52,Paid,2025-11-23 00:29:31,2a5fbe3c-0e2d-4375-8046-6c285af7cf5a,8553
8821,192.34,Paid,2025-03-21 00:47:52,305e4391-446b-48b8-8407-3967d938900e,243
8822,202.64,Paid,2025-04-05 16:21:42,e66783fa-54b2-42c9-aa55-11914aed6cbd,8591
8823,170.01,Refunded,2025-09-01 02:48:49,11b0b0b4-e60d-4580-b1d6-fcc3a43e246a,6409
8824,154.57,Refunded,2025-09-19 03:16:26,51074b4b-a621-49a2-955e-8d58dc6a7533,4141
8825,94.64,Pending,2025-04-01 22:36:17,0e599143-6399-4b41-b01b-c99bd64eae62,1321
8826,161.69,Paid,2025-10-24 13:53:33,f9813395-3034-41ab-96e4-dc7e84e23c61,5507
8827,91.3,Refunded,2025-08-08 16:47:22,91eebf66-3479-4b6a-92aa-5b6e9f2ea2ad,885
8828,32.27,Pending,2025-09-19 03:02:44,5718d9ec-be3f-4f79-96c1-40f0bec5054f,6043
8829,156.73,Pending,2025-10-03 07:53:47,3d6a49fa-55f5-43d2-8246-f5f247ba7bc4,5524
8830,49.5,Refunded,2025-05-29 20:28:15,2481917d-6f4a-4fdf-9ff9-6e0b2df11334,1316
8831,140.98,Pending,2025-04-25 18:12:31,4573c5a5-7498-4025-9532-3acc9945168e,9889
8832,79.04,Pending,2025-07-03 15:20:44,f18ecbb9-9dc8-4ff5-8802-aae89e811b93,6929
8833,129.23,Refunded,2025-09-29 10:11:31,92605b8b-d288-4bde-87d3-bd1c4095d8b3,4330
8834,192.09,Refunded,2025-11-15 21:01:19,18ea4557-0f8a-432e-893b-f21c6c3ecac0,4671
8835,87.38,Pending,2025-11-06 04:45:14,24ac20ea-599c-4083-9eaf-7433d1dc7076,838
8836,138.16,Pending,2025-10-16 19:24:19,2e81ac3e-5bb9-4cd0-8ad0-2ea4b9f67f3d,8271
8837,165.41,Paid,2025-09-01 10:53:56,490cfe4b-642e-4504-905f-04696c6c91b7,8466
8838,207.33,Refunded,2025-03-12 16:04:29,210298c7-37c1-4ad6-9d31-350df558ef2e,4071
8839,207.8,Paid,2025-09-09 03:26:22,02f19808-485c-4269-8347-5da603d551e4,7031
8840,88.18,Pending,2025-05-11 02:20:28,114a1d8f-05c0-40bc-8fd4-4b026fbf8da7,182
8841,116.3,Pending,2025-04-18 07:40:21,c4e611f4-3cff-412a-b93c-e3ce7907ecbc,974
8842,77.64,Pending,2025-05-09 10:09:01,d47a6e39-1f1b-46a6-b5b1-f16b2ebecc5e,1492
8843,129.59,Refunded,2025-06-21 11:45:28,9860c3fb-91f1-4f39-945c-d5e98f51f127,7817
8844,132.38,Refunded,2025-09-13 14:30:34,52b924a8-46fb-4419-b40f-20cc829e14d6,2370
8845,119.73,Paid,2025-03-16 06:33:28,afe3f73f-42ee-47e5-b1cf-6868ff25ed25,3509
8846,197.84,Pending,2025-06-11 06:35:58,ea84320b-6c5f-481c-9031-f0424d0cf5eb,7360
8847,182.61,Pending,2025-08-12 09:31:39,4b0e0b69-1458-46f3-9761-e56bca11c01c,5500
8848,41.74,Paid,2025-11-03 13:30:53,d43de20a-7549-44d0-aedf-e3334b8dec79,8437
8849,77.11,Paid,2025-11-10 11:04:17,72ea9df7-4fa3-4444-93ff-e8745a78771c,3969
8850,138.49,Pending,2025-07-31 22:08:43,92f4b7f1-12dd-410b-9f89-1a61baa67c10,9793
8851,189.3,Pending,2025-01-30 05:23:08,31bef843-4bc0-420e-a9d5-b9af0c6b9639,5706
8852,124.45,Refunded,2025-03-07 00:01:42,aa887e9a-ee4a-4f44-ba0b-7182d577b52f,7521
8853,84.63,Paid,2025-07-07 07:14:33,cdc97b2e-de40-4cfd-9442-1ed19fcb8e2d,9238
8854,129.97,Paid,2025-05-11 03:06:53,2ed71918-8e22-4eaa-99cd-b51cca9ae18e,3425
8855,136.95,Paid,2025-01-26 14:00:39,767deae9-e663-475f-8615-08c5da0f763f,7384
8856,85.88,Refunded,2025-10-25 12:51:06,5edbcb37-1ebd-4f68-97c1-d487fcf89638,8421
8857,88.71,Paid,2025-04-14 08:03:03,221b4c9e-87de-4953-9bc1-74cf7a1c8c0d,8623
8858,124.88,Paid,2025-11-17 12:38:42,58ada19b-9833-4997-9487-3cd00eec29bb,3785
8859,65.85,Paid,2025-03-21 12:28:26,c33aee78-179b-4005-9f06-f9a2c4e9be7c,6411
8860,199.94,Pending,2025-01-15 07:37:55,b664d5bb-79a0-4169-a65b-5877834dc893,1529
8861,141.99,Pending,2025-01-02 06:28:01,95fa993d-4f13-4355-b6a9-a63000af875d,4465
8862,111.17,Pending,2025-06-12 05:52:14,08fd05da-63c7-499c-b32a-60614ec7a47b,1280
8863,202.98,Pending,2025-11-09 12:03:40,a39cf598-2416-483b-acb7-e1960e3238e0,4121
8864,165.48,Refunded,2025-07-27 17:11:31,4eb8565d-7d62-4f5b-9a0a-aca37d3f7d01,8649
8865,50.82,Refunded,2025-01-09 05:17:26,e8cabbe6-14fb-4714-b4ab-412b3e00d73f,2920
8866,184.5,Paid,2025-06-12 22:30:28,a07d5ed8-c2d5-4971-9f7c-9c4a099faee9,8318
8867,28.24,Refunded,2025-10-31 22:02:28,7a6766c8-a325-4027-bc2f-10af6cd9e9ef,8166
8868,117.43,Pending,2025-11-05 05:51:05,75a70c31-c535-46f0-acfe-2a8b6be0a675,7313
8869,92.3,Paid,2025-04-14 18:29:38,5f17ef6e-6edd-49c7-a887-f088365d2011,14
8870,185.35,Pending,2025-10-30 07:17:14,440991ed-9d16-4e5e-8832-f59f90567d8b,1161
8871,85.17,Paid,2025-07-25 09:35:04,e760e8c5-50c1-4628-b39b-f1821637c9ae,3282
8872,72.74,Pending,2025-01-31 06:34:22,3d3a6215-8331-4b4b-9688-07dbebd03177,1611
8873,32.46,Pending,2025-04-13 22:21:45,379efc05-bc5a-4e9f-b95c-96404931a8f1,1066
8874,162.21,Pending,2025-08-21 19:12:28,a3937c24-7e4f-4fb8-b2bf-4d20f117358b,4445
8875,128.69,Refunded,2025-09-27 00:48:15,41496a67-0a82-49fa-a915-6b06e4bfca9e,3475
8876,131.33,Paid,2025-09-10 22:37:30,7b9f0871-6b78-4dff-b383-1ca3519a91e2,6149
8877,158.84,Pending,2025-10-07 23:43:50,5778f3ee-290c-46d2-a013-27b10c6a7071,2913
8878,195.6,Paid,2025-11-15 04:01:20,d07931a6-4bdf-4ec4-a51b-afc698a3e50e,5830
8879,117.32,Refunded,2025-02-24 19:46:28,831bd6f9-c742-44d1-bb56-558505595b8d,1074
8880,45.87,Pending,2025-08-12 01:07:07,6ef26338-4e34-49f0-9537-6f3b9544b0ae,6907
8881,163.01,Pending,2025-09-01 08:33:20,eff87f59-2614-4451-8141-0fb1066ecaac,5647
8882,159.25,Refunded,2025-06-20 04:03:09,48886eaa-364c-4f93-8991-2d2a33b8ce7a,3467
8883,54.13,Paid,2025-03-19 11:02:59,a958f2c6-b383-4e61-93dc-d25e86482481,2325
8884,31.14,Refunded,2025-02-01 00:51:34,cee5c0ba-f6a5-4d90-9fec-cb7b69dc9f41,1708
8885,204.56,Pending,2025-07-05 10:12:24,05fe18ea-a871-4d4b-b8d1-5bd340a373ab,511
8886,30.51,Pending,2025-02-23 01:48:05,d136ff97-4070-43b7-b0b7-1ad051246733,5707
8887,36.22,Paid,2025-10-22 15:55:31,5f1c15d9-9687-4a98-9298-3ac687898c5b,2969
8888,54.99,Pending,2025-06-28 09:43:28,a4f0ce76-cfc7-441e-8fba-932bfa96e288,8091
8889,117.48,Paid,2025-10-04 21:51:16,da6ba5a6-4048-47ab-8337-41f82aa2ca98,3731
8890,147.7,Refunded,2025-01-29 15:20:23,2b4716f2-cf1f-4706-a865-6e354889c0b2,3016
8891,124.44,Pending,2025-04-18 19:22:07,00d3d584-d01f-413f-840d-8f742340ae49,2134
8892,40.17,Pending,2025-04-18 03:53:16,c68e325b-4d1c-4c08-87a5-82e6410529f6,9157
8893,165.11,Paid,2025-04-25 21:16:35,3a39ffd6-d177-4c61-8d86-c5992b61e4c3,9694
8894,90.79,Paid,2025-10-21 19:17:57,fa42be6f-4b1e-4f48-b90f-fdecc8de55f5,6205
8895,39.38,Refunded,2025-06-26 11:28:01,ddcc8f4a-88c4-4f3a-874e-9628f47db6e8,8094
8896,101.88,Pending,2025-09-04 08:54:52,c5a055c8-ab59-4786-9314-869b61cbb992,3355
8897,186.45,Refunded,2025-05-06 21:52:18,3c49ea6a-111a-4c63-b3a1-7713d04d64f8,4198
8898,73.32,Pending,2025-06-23 17:57:11,d74dc684-db7f-4e25-8b6c-ccbd58547345,8385
8899,168.5,Refunded,2025-09-10 02:42:58,36c74917-3269-464f-b71a-78f171daf3c0,3697
8900,165.18,Refunded,2025-10-21 07:15:29,4df84f85-3a95-49c7-bcd4-795e3d93a819,2023
8901,110.19,Refunded,2025-06-17 06:23:40,189078aa-6a98-4af9-b45e-fa45ffa08bf2,8298
8902,22.74,Paid,2025-01-02 16:24:57,09a540c7-aa66-4042-b6b2-70f7f9cf0d29,5735
8903,71.21,Paid,2025-11-01 03:29:59,98b4e82d-66cb-42c9-8926-5ecdad4c924e,3778
8904,87.27,Refunded,2025-06-16 05:02:48,0ca8ab63-bf40-48fe-a596-dde78f214905,1565
8905,85.83,Pending,2025-08-01 09:48:27,5878f5b1-125e-4375-86b3-0aecada58e67,9976
8906,54.56,Paid,2025-05-11 02:02:13,ea433389-99c9-4e3d-a9e6-82c46401d4d5,9041
8907,192.05,Refunded,2025-07-01 06:51:29,47543724-46f8-4fa4-95ba-b35eb0e7773a,7055
8908,102.0,Pending,2025-09-16 19:54:26,0219c61e-2c45-430d-ac96-c6ef42c46f63,6108
8909,60.06,Pending,2025-07-21 07:49:19,15afdeae-9254-48e1-9692-4555045f3ee2,3927
8910,194.28,Pending,2025-10-06 00:10:28,39169320-2bd8-4825-8fb5-d65e74635c52,6553
8911,139.62,Pending,2025-07-28 19:35:19,e97310ac-53d7-4c77-840d-c364b282f74a,7819
8912,76.59,Pending,2025-08-18 03:03:32,c49169c9-9372-4bff-8aa9-9e9a407424bc,2938
8913,63.04,Pending,2025-10-21 20:15:15,da5a0d19-d2a6-419c-a224-0240cc8164cc,7712
8914,109.53,Pending,2025-03-30 09:03:58,fdc6c15d-3bd8-47d6-9ecc-74b29c71256e,9786
8915,185.16,Paid,2025-03-03 04:24:07,c649cc06-612f-4387-8dea-376886ecf308,5807
8916,194.29,Refunded,2025-11-13 02:36:33,1a900757-2ede-4e35-9ad7-6c1572f4798b,1791
8917,51.24,Refunded,2025-09-13 09:33:27,5b714d5e-3e6f-448c-bef6-6a71f2dfbeb0,9705
8918,116.81,Refunded,2025-02-19 07:12:29,fc76bf1a-1b0c-4cec-ad87-45b0ca292c18,7404
8919,165.4,Refunded,2025-08-10 18:49:32,4ac2c676-47c2-405b-9b48-a5a64387a27e,5467
8920,43.91,Refunded,2025-03-02 04:03:36,80b64568-7a2d-4ba1-9d7d-95b7710d80c5,69
8921,28.04,Pending,2025-01-18 16:18:10,1cf52ef6-2547-4928-9890-748d96f1241b,7371
8922,102.69,Paid,2025-05-28 10:34:37,cdf0479d-03e2-442e-ae61-dd5bf58572bd,8891
8923,186.78,Paid,2025-03-28 07:18:27,660f162e-fc68-45e9-a937-10b2fcd827ad,3556
8924,144.35,Refunded,2025-01-29 15:48:09,63d6b90f-dd3e-4882-93fa-27b4bbae92b0,4816
8925,147.05,Refunded,2025-10-13 04:36:18,1038a321-438f-45e3-b3c2-0a7353aebb89,7326
8926,59.55,Paid,2025-03-09 23:32:06,cc884473-27e3-4cbf-b868-c95256e74df2,4608
8927,109.98,Refunded,2025-04-25 03:23:30,6b170089-cb72-438f-98e4-4b215fce3367,9028
8928,175.74,Refunded,2025-10-04 04:18:05,dd9aed1c-2bab-4a94-a53c-013ea8140d48,1445
8929,110.32,Refunded,2025-07-30 23:43:36,3b5f25de-fab7-4a02-b875-6dc4dc2b85cb,8216
8930,206.7,Paid,2025-01-27 11:30:47,18fbd9a1-7a1f-4b30-9e73-f6b5008aeb9e,6796
8931,58.61,Paid,2025-08-08 17:13:36,2030292a-131a-4e09-ada0-87fe1efbeac1,7605
8932,94.24,Pending,2025-07-23 02:43:04,12bc3dd1-e63e-4655-936a-bd2ee661e6ee,6100
8933,93.48,Paid,2025-03-11 22:55:13,69178b5c-eaaa-4202-a5fa-ba5e8683eed6,513
8934,130.75,Pending,2025-07-03 12:10:14,205de24c-bd07-4894-ba15-c53b9a808449,8
8935,124.11,Pending,2025-09-06 14:17:51,44e097d5-8821-42dd-a121-f494933d2136,3421
8936,52.99,Paid,2025-06-11 12:14:09,3efa56f8-0e82-419b-9ed2-93f0a42352d4,2023
8937,71.11,Pending,2025-04-28 16:17:56,8d69eb63-d870-4ff9-98ee-dbf09abfeda4,3436
8938,95.44,Paid,2025-03-14 20:18:25,cf743ada-10a8-4a96-8d27-043dc037eb5a,921
8939,108.95,Pending,2025-06-21 03:58:38,ccbf8e0d-13b8-48fb-9e0a-f4a1a01f08c0,2777
8940,177.34,Paid,2025-01-31 16:28:47,06b406c0-cc15-47ab-b2cc-809ad7507ec2,2959
8941,147.88,Pending,2025-03-24 12:16:47,591d1e9c-0eb2-4a67-b78f-87da784c2a05,6687
8942,113.37,Paid,2025-11-05 08:55:32,a2494877-33fa-43dd-a2d4-7c8d5b29b2aa,3198
8943,163.64,Refunded,2025-02-11 19:13:02,754f225d-4d9e-49a2-95c0-2b877b661ec3,6267
8944,174.78,Paid,2025-01-15 17:14:24,b35e433b-1369-4be5-8ae2-0207a20d6b5d,1985
8945,102.19,Paid,2025-07-16 17:53:12,f100c391-b7f7-4b17-adc6-bd71cb842550,8103
8946,144.08,Pending,2025-02-11 02:09:52,439b409e-3dbf-4390-b80c-f0ff55def175,446
8947,196.84,Refunded,2025-11-21 19:56:00,4fd80990-cb32-40e2-9105-293ff2dd70ea,663
8948,204.05,Pending,2025-08-17 00:17:31,1ace5b97-c905-48ac-a4d9-cf8b1d6334df,2389
8949,153.49,Pending,2025-07-20 04:12:09,456ea624-0d93-4d0d-b8cf-83da7a21127a,3870
8950,40.77,Pending,2025-01-23 00:55:58,14ca315d-1945-4d82-99c3-e2631c430ba2,8449
8951,89.78,Refunded,2025-01-12 16:49:37,46ace9da-abcc-4630-812f-bdca2cbc85ac,4508
8952,34.17,Paid,2025-10-21 05:28:26,76059c3f-46d2-4cbf-9600-fb22ebbfdff1,639
8953,98.2,Refunded,2025-09-09 12:14:33,277e6a13-e652-47aa-b660-81eca28d341f,7804
8954,44.08,Refunded,2025-08-06 09:37:48,3d461ecd-840a-44e1-ad87-95b5003b18af,2315
8955,104.65,Paid,2025-04-23 12:31:13,d37d3983-2de6-4816-a24b-9315cb138d99,9385
8956,186.99,Pending,2025-11-02 05:42:46,5cc78909-0d80-4a28-bdec-b254cc6660e9,5435
8957,120.66,Paid,2025-04-11 19:48:20,ec51612b-8133-4ebf-9f74-4a97d2130f6f,7900
8958,161.74,Paid,2025-03-01 19:07:34,53cbe786-978b-4153-93d9-23109f79bf1c,8160
8959,62.46,Paid,2025-09-01 23:05:06,f0dcd1c9-ed04-439b-8233-c0392e1cfbb5,6602
8960,20.83,Paid,2025-07-21 08:52:08,d1a1cace-9b16-44b3-b428-ff732caf53e2,9764
8961,178.08,Pending,2025-01-02 14:17:20,40794f37-85ae-400a-94d5-ee9c19b35627,4967
8962,99.39,Pending,2025-06-22 00:14:16,a3c7ad66-ad3f-49ed-926c-ce66540804b3,8649
8963,156.99,Paid,2025-08-25 08:35:46,24a1e873-03bf-4b19-b4e6-1ebca907b81b,7704
8964,86.39,Pending,2025-03-01 02:31:07,93c553da-4461-4703-a85d-5b5375f27e82,2417
8965,44.28,Refunded,2025-09-30 22:51:21,8a153737-22de-4fb1-a843-9f56df929dac,6209
8966,209.0,Refunded,2025-03-21 21:52:25,1ee833f4-fa34-4833-9691-bae213f33e37,423
8967,95.73,Pending,2025-05-18 01:31:38,a9dbf278-1c66-4ace-a57c-3722eaf3784a,9147
8968,180.64,Pending,2025-03-29 16:57:18,1e5657ee-71fc-4ee1-bea5-b658f3b608ed,1637
8969,47.25,Paid,2025-05-15 17:12:59,ea03bb1e-fccf-4f83-b7a2-866d209e6ee5,9265
8970,105.59,Refunded,2025-09-14 09:29:45,82f9a6e9-77eb-4575-8dda-4579638ffab7,1958
8971,150.33,Paid,2025-02-23 17:31:54,34636d16-1fb2-405f-99cc-924d6c29e443,7853
8972,159.52,Pending,2025-11-08 04:49:54,cb446235-ec4a-4e83-b9ab-44dda8fc1bbe,2860
8973,109.81,Pending,2025-01-30 08:15:40,a54ff714-bb8f-481a-96db-ef00313c5d40,8340
8974,147.3,Paid,2025-01-20 01:12:39,67bc3e42-bd88-4e39-92a7-606ec88837e2,8237
8975,74.97,Pending,2025-07-09 01:08:39,cd6a5b6e-e537-4744-8af2-9539028dab85,210
8976,209.97,Paid,2025-08-11 04:25:20,ec8b253c-d0e3-4957-a926-33dd8bb3c84d,8757
8977,24.71,Paid,2025-03-18 04:50:46,f8b8464c-b86f-4562-86e4-10bbe00f4474,3320
8978,200.85,Refunded,2025-09-16 01:42:53,d136b2bb-4564-4933-a5bd-f90f8c03eecd,339
8979,89.18,Refunded,2025-05-22 10:21:44,c916445e-f944-4bbd-99b6-19c10e2c935d,2758
